area,balcony_direction,house_direction,facade_width,price,interior,legality,bedrooms,bathrooms,floors,title,road_width,price_per_m2
123.0,0,0,6.0,1850.0,0,2,0,0,0,Đất thổ cư 6m x 23m ngay ngã 3 Tân Kim,0.0,15.040650406504065
90.0,0,0,9.0,6900.0,0,2,4,3,3,"Bán Nhà Riêng Đường Huỳnh Tấn Phát, Nhà Bè 9m x 10m Diện Tích 90m2 Nhà 3 Tầng, Sân Thượng 6,9 Tỷ",6.0,76.66666666666667
30.0,0,3,3.0,2190.0,0,2,4,3,3,Bán nhà hẻm xe hơi đường lê văn lương phước kiển nhà bè,4.0,73.0
115.0,0,0,0.0,17600.0,1,1,3,2,0,Metropolis căn 159tr/m2 cần bán (06/05/2025) SDT 0913 809 ***,0.0,153.04347826086956
90.0,0,0,0.0,2850.0,0,1,0,0,0,"Bán nhanh lô đất nền 90m2 giá 2 tỷ 850 triệu đường Đào Trí, Phú Thuận, Quận 7, sổ hồng riêng",12.0,31.666666666666668
80.0,0,0,8.0,5500.0,1,2,3,2,1,Q12 góc 2MT ngang khủng 8x10 kinh doanh đa ngành nghề giá chỉ hơn 5tỷ xíu. Giá tốt cho lái đầu tư,12.0,68.75
80.0,0,0,0.0,4900.0,1,1,2,2,0,CC bán CHCC Eco Lake View 32 Đại Từ HM DT 80m2 2ngủ 2WC giá 4.9 tỷ nhà full nội thất LH 0962 552 ***,0.0,61.25
68.0,0,0,0.0,4100.0,2,2,2,2,0,"Bán CC Gelexia Riverside, 4,1 tỷ, 68m2, 2PN, 2WC, siêu hot ở Hoàng Mai, HN",0.0,60.294117647058826
68.0,0,0,0.0,6500.0,0,2,5,5,4,"Siêu hiếm bán nhà Hiệp Bình Chánh 68m2, 6,5 tỷ ở đường 38, Hiệp Bình Chánh, Thủ Đức, gần ven sông",4.0,95.58823529411765
30.0,7,7,6.0,2000.0,2,2,2,2,1,"Nhà chính chủ mới xây, giá 2 tỷ TL, full thổ cư 100%, hoàn công đủ, Bà Hom, TL10, Bình Tân",6.0,66.66666666666667
72.0,0,7,5.0,7900.0,1,2,4,4,5,"Siêu phẩm - nhà H230 Mã Lò, Quận Bình Tân - DT 72m2 (4 x 18), 5 tầng, MT 5 mét - LH: 0985 254 ***",5.0,109.72222222222223
72.0,0,0,0.0,3950.0,1,1,2,2,0,"Chính chủ Jamila Khang Điền căn 50 m2 - 3.4 tỷ, 72m2 - 3.95 tỷ, 100m2 - 5.2 tỷ, vay 70% giá trị",0.0,54.861111111111114
108.0,0,0,0.0,17.0,0,1,0,0,0,"GĐ1 Agora City, Thủ Thừa, Long An, chỉ từ 1.7 tỷ/6x18m, trải nhựa 12 - 40m, sổ hồng riêng từng nền",0.0,0.1574074074074074
67.5,0,0,5.0,12900.0,1,2,0,0,4,"Chính chủ chào bán căn liền kề 67,5 m2 x 4 tầng tại dự án Hoàng Huy Mall. Quang Hiếu 0347 391 ***",10.0,191.11111111111111
78.1,0,0,4.0,2000.0,0,2,0,0,0,"Bán lô đất Khối Đại Nghĩa, Đông Vĩnh, ngõ 29 đường Trần Bình Trọng, thành phố Vinh, Nghệ an",5.0,25.608194622279132
59.0,0,0,0.0,2150.0,1,1,2,2,0,"Chuyển nhượng gấp căn hộ Citi Soho, Cát Lái - Giá tốt nhất thị trường, hỗ trợ xem nhà 24/7",0.0,36.440677966101696
38.0,3,3,0.0,2400.0,2,1,1,1,0,"Kẹt tiền bán nhanh căn hộ Lavida Plus, PMH, Q7, giá siêu rẻ, LH: 0938 682 *** _ e Huỳnh",0.0,63.1578947368421
71.2,0,0,0.0,6000.0,1,2,2,2,0,"Chủ nhà bán cắt lỗ 1 tỷ căn góc 2PN diện tích lớn tòa H1 view biển, nội thất cao cấp- 0365 516 ***",0.0,84.26966292134831
65.0,0,0,0.0,1720.0,2,2,2,2,0,"Bán gấp căn hộ CC Summer Square - Quận 6, diện tích 65m2, 2PN - 2WC, full nội thất giá chỉ 1.72 tỏi",0.0,26.46153846153846
72.0,0,0,0.0,6000.0,2,2,2,2,0,"Cần bán nhanh căn hộ 2pn 72m2 tại Masteri An Phú, lầu cao, có sổ, full nội thất, 6,5 tỷ bao phÍ",0.0,83.33333333333333
92.0,0,7,0.0,7800.0,2,2,3,2,0,"Bán căn góc 3 mặt thoáng hoa hậu 05 tòa C view hồ Đền Lừ, giá 7.8 tỷ có TL",0.0,84.78260869565217
80.0,0,0,0.0,4100.0,1,2,3,2,0,"Chính chủ bán căn góc 80m2 3PN tòa Valencia tầng trung, view thoáng, sẵn sổ giá chỉ 4.1 tỷ",0.0,51.25
82.0,0,0,4.0,200.0,0,2,0,0,0,Bán Mảnh Đất Phân Lô Đẹp Tại Thạch Bàn (sẵn Nhà Cấp 4) cho thuê dòng tiền -vị trí rất tiềm năng,13.0,2.4390243902439024
35.0,0,0,4.0,5600.0,1,2,4,4,5,"Siêu hiếm nhà Đàm Quang Trung, 5 tầng 5,6 tỷ, thoáng mát và tiện ích",2.0,160.0
171.0,0,0,10.0,14500.0,0,2,0,0,0,BÁN ĐẤT MẶT TIỀN ĐƯỜNG NGUYỄN BÌNH P9 VŨNG TÀU. GIÁ 14.5 TỶ,15.0,84.7953216374269
83.0,0,0,0.0,6300.0,2,2,2,2,0,"Nhà tôi cần bán nhà 83m2, tòa A 2 ngủ view sông",0.0,75.90361445783132
54.0,0,0,0.0,3900.0,2,2,2,2,0,"Giá sốc! Bán căn hộ HD Mon City (Mỹ Đình) chỉ từ 3,8 tỷ - quỹ độc quyền. Lh ngay 0877 982 ***",0.0,72.22222222222223
98.0,0,0,5.0,2200.0,0,2,0,0,0,"CẦN BÁN GẤP ĐẤT ĐẸP GIÁ RẺ NGAY TRUNG TÂM TP. BÀ RỊA, PHƯỜNG LONG TÂM BAN LỖ CHO KHÁCH THIỆN CHÍ!",13.0,22.448979591836736
97.0,0,0,4.0,6600.0,0,0,4,3,2,"Bán nhà chính chủ Ba Đình Quận 8, 97m2, 2 tầng, 4PN, chỉ 6.6 tỷ, hẻm thông, Hưng Phú",0.0,68.04123711340206
153.5,3,0,0.0,3650.0,2,1,3,2,0,"Căn hộ 3PN siêu hot tại Tulip Tower, 3,65 tỷ, 153,5m2",0.0,23.778501628664497
62.0,1,3,0.0,2470.0,2,1,2,2,0,Cần bán gấp căn hộ HH 4A Linh Đàm,0.0,39.83870967741935
54.0,0,0,0.0,6000.0,0,2,4,3,5,Nhà 5 Tầng xây kiên cố hẻm lớn p11 q8 giá chỉ 6 tỷ,0.0,111.11111111111111
195.0,0,0,0.0,17000.0,0,2,0,0,0,Cần ra nhà xịn ngộp ngân hàng 195m2 full thổ mặt tiền,0.0,87.17948717948718
79.5,0,0,0.0,7150.0,2,2,2,2,0,"Chính chủ bán căn 2PN trục căn 08 Imperia Garden Nguyễn Huy Tưởng, full NT, tặng slot ô tô 7,15tỷ",0.0,89.937106918239
78.0,0,5,0.0,9000.0,0,1,0,0,5,"(Giá tốt)Hẻm 12m khu Tô Hiệu (4mx19.5m) đúc 4.5 tấm giá chỉ 9 tỷ, LH: 0987 788 *** - Hoàng Anh",12.0,115.38461538461539
68.0,0,0,0.0,3600.0,0,0,2,0,0,"Bán căn chung cư dự ánEurowindow River Park Đông Trù Đông Anh 68m 2 phòng ngủ, 2 WC, 3.45 tỷ",0.0,52.94117647058823
64.0,0,0,0.0,2680.0,0,0,2,2,0,"Bán căn hộ chung cư Sơn Kỳ 1: DT 64m2, 2PN giá 2.68 tỷ. LH 0909 563 *** Hưng",0.0,41.875
169.0,0,7,6.0,360.0,0,1,0,0,0,"Cắt lỗ hơn 100tr - chủ sang nhanh lô MegaCity chỉ 360tr - sát công viên, sổ sẵn. LH: 0919 832 ***",11.0,2.1301775147928996
80.0,3,3,5.0,1300.0,2,2,3,3,0,Bán nhà khu tái huy hoạch đường Trần Văn Giàu,5.0,16.25
70.69,0,0,0.0,1150.0,1,1,2,0,0,"Chính chủ cần bán căn hộ tầng 2 chung cư Hợp Lực, Thanh Hóa, căn 2PN giá chỉ 1 tỷ 150",0.0,16.268213325788654
105.0,0,0,5.0,2250.0,0,2,0,0,0,Bán đất mặt tiền DX 71 Định Hoà đất đẹp đường rộng thông thoáng,6.0,21.428571428571427
63.25,0,0,0.0,8000.0,0,2,4,4,3,"Bán nhà 1 trệt 2 lầu mặt tiền trong Chợ Đình, vị trí đắc địa hiếm có kinh doanh đông nghẹt giá tốt",0.0,126.48221343873517
80.0,0,0,0.0,2200.0,0,2,0,0,0,"Bán đất tại KDC Hill Land 19, ĐT 747, Khánh Bình, Tân Uyên, giá 2,2 tỷ/80m2. Sổ hồng riêng",0.0,27.5
63.4,0,0,4.0,12500.0,2,1,4,5,3,"Nhà mặt tiền Tô Hiến Thành, giá 12,500 tỷ",15.0,197.1608832807571
68.0,0,0,0.0,5460.0,0,2,2,1,0,"Cần bán gấp căn hộ chung cư Mandarin Hòa Phát 99 Tân Mai, Hoàng Mai - 2PN - sổ hồng",0.0,80.29411764705883
120.0,0,0,6.0,700.0,0,2,0,0,0,"120m2 mặt tiền QL54, Bình mình/Tiền Giang,gần các tiện ích trường học,chợ.Qua Cần Thơ 10p,SHR,700tr",6.0,5.833333333333333
60.0,0,0,0.0,2800.0,1,1,2,2,0,Bán căn hộ Soho SGCC Bình Quới 1 giá 2tỷ8 cho căn hộ 2PN 2WC 65 m2. Phòng kinh doanh 0909 445 ***,0.0,46.666666666666664
100.0,0,0,0.0,4900.0,1,2,3,2,0,Cần bán gấp căn 3 phòng ngủ giá rẻ lầu đẹp dự án Opal Garden đường Phạm Văn Đồng: 0932 011 ***,0.0,49.0
38.0,0,0,3.0,3100.0,1,2,4,3,0,"Nhà đẹp BTCT Lưu Hữu Phước Q8 , 38m2 , 4PN , 3WC , hẻm anh ninh , chỉ 3.099 tỷ",3.0,81.57894736842105
150.0,0,1,5.0,450.0,0,2,0,0,0,"Cần bán lô đất view hồ Chà Môn, thành phố Kontum. 150m2",5.0,3.0
32.1,0,0,3.0,3400.0,1,2,4,3,5,"Bán nhà 32,1m2 gần quốc lộ 6 giá 3tỷ398tr ô tô gần,sổ đỏ chuẩn không quy hoạch không lỗi phòng thuỷ",0.0,105.91900311526479
63.0,0,0,0.0,5800.0,0,2,0,0,0,"Bán lô đất 2 mặt tiền ngay chợ Bao Bì Phố Nối, đối diện 2 toà chung cư giá 5.8 tỷ",0.0,92.06349206349206
81.0,0,0,4.0,11500.0,0,2,0,0,0,"Bán lô đất 81m2 mặt đường Bình Than, phường Võ Cường Bắc Ninh giá 11,5 tỷ",8.0,141.97530864197532
64.7,0,0,0.0,1900.0,0,2,0,0,0,1.9 tỷ sở hữu ngay 64.7m2 gần KCN Phố Nối A,0.0,29.36630602782071
70.0,0,0,0.0,99.0,2,1,2,2,0,"Giỏ hàng độc quyền từ CĐT, The Privé Giá Rumor 99/tr, booking có hoàn lại 100tr/suất , Ck ngay 3%",0.0,1.4142857142857144
108.0,0,0,4.0,12.5,0,2,0,0,0,Bán gấp lô đất biển Quất Lâm cạnh Quảng Trường Biển giá tốt nhất thị trường - pháp lý đầy đủ,8.0,0.11574074074074074
104.0,0,0,5.0,10700.0,0,2,3,3,3,"Bán nhà 3 tầng, hai mặt tiền đường 10m, khu 38ha Tân Thới Nhất, quận 12, chỉ 10,700 triệu đồng",10.0,102.88461538461539
112.0,0,3,4.0,5300.0,0,2,3,2,0,"Nhà gần uỷ ban Quận 12 - Cách Đường Lê Văn Khương 50m, diện tích 4m*28m - Xe hơi đậu trong nhà",0.0,47.32142857142857
120.0,0,0,0.0,9350.0,2,2,3,2,0,"Hạ giá bán gấp căn hộ chung cư Green Valley 120m2, 9tỷ350, nhà đẹp, lầu 3",0.0,77.91666666666667
200.0,0,0,0.0,1500.0,0,2,0,0,0,"Bán đất nền dự án Khu dân cư Hoàng Thành Kon Tum, giá siêu hời 1,5 tỷ, 200m2",0.0,7.5
64.0,0,0,0.0,7500.0,0,2,0,0,0,Nhà Cấp 4(4x16m) - Khu Tân Thành- Xe hơi vào nhà - Gần mặt tiền,7.0,117.1875
59.3,0,0,4.0,6990.0,1,2,5,5,4,"Quá hiếm! Nhà đẹp kế UBND Bình Tân, 4x15m 4 tầng lung linh, xe tải tới nhà, giảm 400tr chỉ 6.99T",6.0,117.8752107925801
80.0,0,0,4.0,7400.0,0,2,0,0,2,"Bán nhà mặt tiền Mã Lò - đường số 18B. DT: 4m x 20m trệt 1 lầu, giá 7,4 tỷ TL. Vị trí cực đẹp",0.0,92.5
105.0,0,0,0.0,10300.0,0,0,2,2,0,"Tháp mới City Garden đã có phôi, 5/2025 có sổ. Giá chỉ từ 1PN từ 7tỷ, 2PN 10tỷ3 105m2, 3PN từ 15tỷ",0.0,98.0952380952381
132.0,0,0,5.0,12000.0,0,2,0,0,0,Bán đất mặt tiền Cao Thắng- Trung Tâm Thương Mại Phường 7- TP. VT- S=132m2=5x26m- Giá 12 tỷ,15.0,90.9090909090909
30.0,0,0,0.0,1820.0,2,2,1,1,0,"Bán căn hộ Studio, tầng trung, đủ nội thất, toà S1.07, Vinhomes Ocean Park, giá 1,82 tỷ",0.0,60.666666666666664
40.2,0,0,6.0,4100.0,0,2,0,0,0,"Cơ hội đầu tư lô đất độc quyền tại Đông Dư, Gia Lâm, diện tích: 40.2m2, đường ô tô thông",3.0,101.99004975124377
87.0,0,0,0.0,15900.0,2,2,5,5,3,Hẻm 10m Nguyễn Gia Trí - 87m2(4x22.5m) - 3 tầng - hẻm 69 thông kinh doanh. Giá chỉ 15.9 tỷ,10.0,182.75862068965517
34.0,3,3,4.0,450.0,0,1,1,1,1,"Căn hộ Thăng Long Home, đón đầu xu thế, giá chỉ 450tr/căn, booking 20tr có hoàn lại",12.0,13.235294117647058
160.0,0,0,0.0,140.0,0,2,0,0,0,2 mặt tiền Nguyễn Thiện Thuật - sát dự án sân bay Phúc Sơn * hẻm ô tô 6m * giá: 140tr/m²,6.0,0.875
63.0,0,0,0.0,2500.0,0,0,2,1,0,"Gia đình bán căn góc Cao Ốc B Ngô Gia Tự Q10. DT 63m2 2P. L09. SH giá bán 2,5 tỷ. TL. LH 0903 984 ***",0.0,39.682539682539684
52.5,0,0,0.0,6800.0,1,2,4,3,4,"Bán nhà đường Nguyễn Duy Dương, trung tâm quận 10, ngang 3.5m, nội thất cao cấp giá cực kì tốt",3.0,129.52380952380952
112.0,0,0,0.0,10500.0,0,1,0,0,3,"BÁN GẤP NHÀ ĐẸP 2 MẶT TIỀN 112M2, Q. 8. ĐƯỜNG THÔNG 10M. KHU BIỆT THỰ CAO TẦNG, NHỈNH 10 TỶ",10.0,93.75
69.5,0,0,0.0,2300.0,0,1,2,1,0,"Tháng 5, chính chủ ""gửi bán"" căn hộ 1-2-3PN-CC Moonlight Boulevard (miễn tiếp công ty DV môi giới)",0.0,33.093525179856115
81.0,0,0,0.0,5600.0,2,2,2,2,0,"Bán nhanh căn hộ Green Park 81m , 2 ngủ 2 wc.",0.0,69.1358024691358
79.0,0,0,0.0,3000.0,2,2,2,2,0,"Chuyên Đà Nẵng Plaza, chủ nhà gửi bán nhanh căn hộ 2 phòng ngủ, tầng cao, view sông hàn, căn góc",0.0,37.9746835443038
80.0,0,0,0.0,3300.0,2,2,3,2,0,"Cần bán gấp căn hộ 3PN2WC, 88m2 giá tốt LH: 0938 990 ***",0.0,41.25
45.3,0,0,3.0,5800.0,0,2,3,3,2,"Nhà mặt tiền Đường Bình Quới, P. 28, Q. Bình Thạnh. đang cho thuê có TN 14tr/tháng",0.0,128.03532008830024
60.0,0,0,0.0,1650.0,1,2,2,2,0,"Ngộp bank, bán lỗ căn 2PN full nội thất giá 1 tỷ 6xx. Liên hệ 0935 739 *** để xem nhà",0.0,27.5
65.0,0,0,0.0,5380.0,2,2,2,2,0,"Gia đình tôi cần bán căn 64m2 tầng 28 dự án Hà Nội Centerpoint ban công Đông Nam, LH 0348 373 ***",0.0,82.76923076923077
77.0,0,0,0.0,4450.0,2,2,2,2,0,"Chính chủ Bán căn 2PN CC Xuân Mai Riverside- Hà đông DT: 77m2 nhà full đồ, sẵn sổ đỏ giá 4.45 tỷ",0.0,57.79220779220779
100.9,0,0,0.0,7500.0,0,2,4,2,2,"Bán nhà hẻm 4m 1 sẹc Đường Lê Văn Lương, Quận 7 - 5m x 20m - 7tỷ5 - cạnh Lottemart",4.0,74.33102081268582
55.5,0,0,0.0,1350.0,0,2,1,1,0,"Bán chung cư Lô C, 55.5 m2, căn góc 1 PN ở KDC Vĩnh Lộc B",0.0,24.324324324324323
69.0,0,0,0.0,6750.0,1,2,2,2,0,Tôi là chủ nhà căn hộ 2011 Tòa B 2PN DT69m2 cần bán - giá 6.75 tỷ có thương lượng - LH 0932 392 ***,0.0,97.82608695652173
68.3,0,0,0.0,3600.0,2,2,2,2,0,"Bán nhanh CT1 68,3m2, 2PN, 2vs. Hướng: Đông Nam. Full nội thất cả đồ điện tử xịn xò",0.0,52.7086383601757
50.0,0,0,0.0,9500.0,0,0,0,0,0,"Chính chủ bán nhà Nguyễn Thái Học, Quang Trung, DT 50m2, giá 9,5 tỷ. Chốt nhanh T1",0.0,190.0
59.0,0,0,0.0,8500.0,0,0,4,3,4,"Bán nhà riêng giá cực chất tại Nguyễn Thái Học, Quang Trung, Hà Đông, 8,5 tỷ, 59m2",0.0,144.0677966101695
67.8,0,0,4.0,5200.0,1,2,4,2,2,"Vợ chồng chuyển nơi ở cần bán gấp nhà 2 tầng, sổ hồng riêng đủ 67,8m2, hẻm xe hơi LH 0938 399 ***",4.0,76.69616519174042
60.0,0,0,5.0,4300.0,0,2,0,0,0,Bán đất đường Nguyễn Thị Định 5 x 12m - P. Bình Trưng Tây - 4.3 tỷ,0.0,71.66666666666667
42.0,0,0,0.0,6300.0,0,2,0,0,5,Bán nhà riêng tại phố Vĩnh Hưng - Quận Hoàng Mai 42m2 - dân xây chất - thoáng sáng - giá chỉ 6.3 tỷ,0.0,150.0
40.0,0,0,4.0,6450.0,1,2,3,3,5,"Bán Nhà Tam Trinh, Ngõ Thông OTO Tránh, Thang Máy 5 Tầng Êm Du, Nôi Thất Hiện Đại, 40m2, 6.45 Tỷ",6.0,161.25
100.0,0,0,10.0,1750.0,0,2,0,0,0,BÁN LÔ ĐẤT NGANG 10M GẦN TRẠM THU PHÍ SUỐI GIỮ QUỐC LỘ 13,12.0,17.5
68.0,0,0,7.0,5450.0,0,0,0,0,0,"Bán nhà 68m2, An Dương Vương, Quận 8, giá chỉ 5.45 tỷ",6.0,80.1470588235294
68.0,0,0,0.0,3200.0,1,0,2,2,0,"Bán CH Melody Residences 68m2, 2PN, 2WC, 3.2 tỷ tại Âu Cơ, Tân Phú, 0932 742 ***",0.0,47.05882352941177
57.0,0,0,0.0,1590.0,0,0,2,1,0,"Bán Chương Dương Home, 2PN 1WC, 59m2, full NT, giá: 1,590tỷ, LH: 0903 353 ***",0.0,27.894736842105264
52.0,0,0,4.0,4700.0,2,2,3,2,2,"Nhà 2 lầu. Rẻ, hiếm. Đường xe hơi 4m. 1 phút ra Phạm Văn Đồng, Gigamail Thủ Đức",4.0,90.38461538461539
90.0,0,5,0.0,6100.0,0,0,0,0,0,"Bán đất tặng nhà C4 DT cho thuê 7tr/tháng đường Tân Thái 2, Mân Thái, Sơn Trà, Đà Nẵng",0.0,67.77777777777777
40.0,0,0,0.0,2680.0,1,2,2,2,2,Bán căn nhà 2 tầng siêu dễ thương K10 Phạm Văn Nghị,0.0,67.0
60.0,0,0,4.0,3300.0,0,2,0,0,0,"Rẻ nhất trong phân khu TĐC Khu Đô Thị Bắc Sông Cấm, Thủy Nguyên, Hải Phòng. Diện tích 60m2",13.0,55.0
100.0,0,0,0.0,6640.0,2,2,2,2,0,"Bán CHCC Trần Thái Tông, lô góc 3 mặt thoáng (Tòa Sunrise) 100m2 2 ngủ, 2 NVS",0.0,66.4
159.8,0,1,7.0,11.0,0,2,0,0,0,"1 lô biệt thự mini vị trí siêu đẹp , ngay cạnh công viên CX16 , gần khu biệt thự lớn ven sông",12.0,0.06883604505632039
107.5,0,0,0.0,6800.0,1,0,2,2,0,"Căn hộ Nha Trang Center 107,5m2 có 2 phòng ngủ view biển chỉ 6,8 tỷ full nội thất, có sổ đỏ",0.0,63.25581395348837
91.0,0,0,4.0,6600.0,0,2,0,0,0,"Đất mặt tiền Lương Văn Nho, Phường 9",15.0,72.52747252747253
99.1,0,3,5.0,5650.0,0,1,0,0,0,Đất đẹp ngang 5mx19.1m siêu hiếm trung tâm thị trấn sổ đẹp vuông vức ô tô thoải mái,5.0,57.01311806256307
79.1,0,0,4.0,6900.0,1,1,4,4,4,Nhà phố hiện đại KDC Số 9 - đường 30/4 - NK - TP. Cần Thơ,8.0,87.23135271807838
151.0,0,0,6.0,3000.0,0,1,0,0,0,151m2 sạch đẹp gần trường Phan Châu Trinh & chợ Điện Ngọc,7.0,19.867549668874172
110.0,0,0,5.0,725.0,0,2,0,0,0,"Cần bán đất ở T.P Bến Tre cách trung tâm 10p đi xe, giá: 725 triệu + 110m2 thổ cư toàn bộ, SHR",6.0,6.590909090909091
136.0,0,0,0.0,8000.0,2,2,3,2,0,Cập nhật quỹ căn 2 - 3 - 4 ngủ Hyundai liên tục tại đây ạ - Em Đạt cư dân Hyundai,0.0,58.8235294117647
72.0,0,0,0.0,4150.0,1,2,3,4,1,"(Bình Thạnh) Hẻm xe hơi Phan Văn Trị - nhà mới - sát mặt tiền. Sổ riêng, giá ngộp 4 tỷ 150 triệu",0.0,57.638888888888886
67.5,0,0,4.0,3700.0,0,2,0,0,0,"Bán Lô Đất An Phú 2 Dt 67,5 mt 4,5m",10.0,54.81481481481482
240.0,0,0,5.0,2400.0,1,2,2,1,0,"Bán Nhà Riêng ngộp (5x44m)nở hậu 5.5m, 2,4 tỷ, 240m2, Chính chủ giá cực tốt,Trung An, Củ Chi",3.0,10.0
88.1,0,0,5.0,3500.0,0,2,3,2,0,"Chính chủ gửi bán nhà kiệt ô tô Lê Tấn Trung, Phường Thọ Quang, Sơn Trà, TP Đà Nẵng",0.0,39.727582292849036
83.0,0,0,0.0,4800.0,1,1,3,2,0,"Chính chủ bán 3PN-căn mới, chưa nhận nhà - sang tên liền. Giá 4,8 tỷ bao hết 102%. LH: 0901 435 ***",0.0,57.83132530120482
141.0,0,0,5.0,990.0,0,2,0,0,0,"Bán Đất Thổ Cư Hưng Lộc, Ngay KCN Dầu Giây, Sổ Riêng, CC Sang Tên Ngay, DT 5x28m Giá bán 990 Triệu",10.0,7.0212765957446805
151.0,0,0,10.0,5900.0,1,2,2,3,1,"Bán căn shophouse Green River Quận 8 đã có sổ hồng, sở hữu lâu dài giá 39tr/m2. Có sẵn HĐ cho",12.0,39.0728476821192
72.0,0,0,0.0,4400.0,1,2,2,2,0,Bán căn hộ CC tòa The One - Gamuda Trần Phú Hoàng Mai Hà Nội,0.0,61.111111111111114
62.0,0,0,0.0,1900.0,1,1,2,2,0,Cần tiền xoay gấp - bán rẻ căn 62m2 2pn 2wc giá 1ty9 bao thuế phí (GIÁ THẬT KHÔNG ĐĂNG ẢO),0.0,30.64516129032258
81.0,0,0,0.0,6800.0,1,1,2,2,0,"Giỏ hàng mới One Verandah tháng 5/2025, 2PN: 6,8 tỷ, LH Hiền 0908 684 ***",0.0,83.95061728395062
70.0,3,7,0.0,5200.0,0,0,2,2,0,"Chính chủ bán căn hộ 70m2 chung cư Riverside Garden, giá 5.2 tỷ, liên hệ: 0932 392 ***",0.0,74.28571428571429
115.0,0,0,0.0,5600.0,0,0,3,2,0,"Gia đình bán gấp CH Sông Đà Tower 115m2, 3PN, 2WC, căn góc, bancon ĐN, SH. Giá 5.6 tỷ. 0784 409 ***",0.0,48.69565217391305
105.0,0,0,7.0,55.0,0,2,0,0,0,"Bán 105m đất xuân Dục Yên Thường Gia Lâm Hà Nội , đường ô tô",3.0,0.5238095238095238
78.3,0,0,0.0,1400.0,2,1,2,1,0,Bán căn chung cư FBS (CT3) Trần Hưng Đạo gần bờ hồ 30/6,0.0,17.879948914431672
53.0,0,0,0.0,1890.0,0,0,2,1,0,"Bán căn 2PN1WC 53m2 Thủ Thiêm Garden, 269 Liên Phường, Phú Hữu sát GlobalCity, Q9, giá 1,89 tỷ",0.0,35.660377358490564
32.0,5,1,0.0,2500.0,1,1,2,1,0,ĐẶT CHỖ CĂN HỘ VƯƠNG THỪA VŨ - SUN COSTA - BÀN GIAO NỘI THẤT - VIEW BIỂN MỸ KHÊ - GIÁ CHỈ 2TY5,0.0,78.125
126.0,5,5,6.0,7700.0,0,1,5,5,4,"Shophouse view quảng trường Tố Hữu, trực diện chợ cống mới, gần Aeon Mall Huế - giá 2tỷ3 (30%SP)",13.0,61.111111111111114
130.0,0,0,0.0,8350.0,2,1,3,3,0,"Bán căn góc 130m2 3N - 3WC Sunshine Center - Phạm Hùng full nội thất cao cấp, tầng trung giá 8.35tỷ",0.0,64.23076923076923
40.0,0,0,3.0,5400.0,0,2,0,0,0,TRUNG TÂM CHỢ VĂN ĐIỂN TỨ HIỆP THANH TRÌ CHỈNH CHỦ CẦN BÁN MANH ĐẤT TĂNG NHÀ C4 DT 40M,3.0,135.0
104.5,0,3,7.0,15000.0,0,1,0,0,0,"Cần tiền bán gấp trước tết nhà Khương Hạ, TX, lô góc - ô tô vào nhà - KD đỉnh 104,5m2/MT 7m/15 tỷ",0.0,143.54066985645932
100.0,0,5,5.0,5000.0,0,2,0,0,0,"Bán lô đất đường Sơn Thuỷ Đông 4, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng",5.0,50.0
67.0,0,0,0.0,4080.0,1,2,2,0,0,BQL cập nhật quỹ căn hộ giá tốt The One Residence (4/2025) LH: 0904 744 *** để biết thêm chi tiết,0.0,60.8955223880597
80.0,0,0,0.0,4140.0,2,2,3,2,0,"Bán căn góc 3PN 80m2 4.14 tỷ Valencia Garden KĐT Việt Hưng, gần Marie Curie 0964 364 ***",0.0,51.75
60.0,0,0,0.0,1150.0,1,2,2,1,0,Bán gấp chung cư thương mại HQC Phú Tài Phan Thiết 60m2 giá 1tỷ150,0.0,19.166666666666668
68.0,0,0,0.0,1730.0,1,2,2,2,0,"Tecco Elite City đầu tư 900 triệu, nhận ngay dòng tiền 8,3 triệu/tháng - sổ đỏ trao tay - ck 5,5%",0.0,25.441176470588236
240.0,0,0,5.0,490.0,0,2,0,0,0,5x48m. Mặt tiền đường nhựa. 240m2 có thổ cư. 490tr,0.0,2.0416666666666665
200.0,0,0,0.0,3800.0,0,1,0,0,0,"Bán đất nền đường Võ Nguyên Giáp, phường 12, TP. Vũng Tàu",5.0,19.0
52.0,0,0,0.0,7000.0,0,2,0,0,0,"Bán gấp lô đất 52m2 Cầu Đơ, Quang Trung gần Lê Hồng Phong, ô tô đậu gần, tầm 7 tỷ",0.0,134.6153846153846
122.0,3,0,0.0,5500.0,0,2,3,2,0,"Bán căn góc 122m2, 3PN toà An Sinh - Mỹ Đình. Giá 5tỷ5. View ban công thoáng mát LH: 0906 241 ***",0.0,45.08196721311475
72.0,0,0,0.0,5000.0,2,2,2,2,0,Chính chủ bán chung cư C1 C2 Xuân Đỉnh 2 ngủ và 3 ngủ,0.0,69.44444444444444
28.4,0,0,0.0,2000.0,2,2,1,1,0,"Chính chủ cần bán gấp căn studio toà Imperia Tây Mỗ, giá chỉ 2 tỷ Vinhomes Smart City",0.0,70.42253521126761
68.0,0,0,5.0,10500.0,2,2,4,4,4,Độc quyền bán nhà đẹp Thượng Thanh 68m2 mặt tiền 5.1m xây 4 tầng giá 10.5 tỷ 3 thoáng ô tô,0.0,154.41176470588235
